date,ticker,occ,engine_took,student_p,student_says,reason,outcome,net_return
2026-07-20 15:02,SLI,SLI260821P00002500,0,0.016,VETO,,down,-0.7667
2026-07-20 15:02,ARKK,ARKK260724P00074000,0,0.267,VETO,,down,-0.5463
2026-07-20 15:02,PINS,PINS260724P00023500,0,0.158,VETO,,down,-0.7472
2026-07-20 15:02,EXE,EXE261016C00095000,0,0.246,VETO,,up,0.5776
2026-07-20 15:02,CRCL,CRCL260731C00066000,0,0.453,VETO,,up,0.2905
2026-07-20 15:02,SBET,SBET261016P00005000,0,0.067,VETO,,vertical,-0.1635
2026-07-20 15:12,ONDS,ONDS260821C00007000,1,0.267,VETO,,up,0.2836
2026-07-20 15:12,CORZ,CORZ260731C00023000,0,0.297,VETO,,up,0.4028
2026-07-20 15:12,ON,ON260731P00075000,0,0.21,VETO,,down,-0.6569
2026-07-20 15:12,SLV,SLV261231C00065000,0,0.267,VETO,,up,0.2857
2026-07-20 15:12,LUV,LUV260918P00047500,0,0.118,VETO,,down,-0.54
2026-07-20 15:12,SLV,SLV260731C00052000,0,0.267,VETO,,up,0.4184
2026-07-20 15:12,NVDA,NVDA260722C00210000,0,0.453,VETO,,down,-0.5574
2026-07-20 15:12,QQQ,QQQ260821P00605000,0,0.386,VETO,,vertical,-0.0246
2026-07-20 15:12,SPCX,SPCX260807C00175000,0,0.453,VETO,,up,0.2958
2026-07-20 15:12,ONDS,ONDS270617C00008000,0,0.267,VETO,,up,0.342
2026-07-20 15:12,DINO,DINO260821P00082500,0,0.118,VETO,,down,-0.5604
2026-07-20 15:12,BX,BX260724C00128000,0,0.246,VETO,,down,-0.6285
2026-07-20 15:12,INTC,INTC260722P00091000,0,0.824,TAKE,p=0.60 [iv_term.iv_ratio- technical.atr+ macro.distance_to_sma20_pct+],down,-0.8247
2026-07-20 15:12,TIGO,TIGO260821P00090000,0,0.073,VETO,,down,-0.5733
2026-07-20 15:12,LEVI,LEVI270115C00027000,0,0.139,VETO,,down,-1.06
2026-07-20 15:12,TLT,TLT261218C00088000,0,0.16,VETO,,down,-0.8391
2026-07-20 15:12,IREN,IREN260821C00050000,0,0.267,VETO,,up,0.3696
2026-07-20 15:12,SOFI,SOFI260821P00016000,0,0.267,VETO,,vertical,0.1059
2026-07-20 15:21,ABT,ABT260821C00106000,1,0.21,VETO,,down,-0.6697
2026-07-20 15:21,ABT,ABT260731C00105000,0,0.267,VETO,,down,-0.7909
2026-07-20 15:21,ISRG,ISRG260731C00370000,0,0.386,VETO,,up,0.2914
2026-07-20 15:21,INTC,INTC260724C00107000,0,0.824,TAKE,p=0.60 [iv_term.iv_ratio- technical.atr+ macro.distance_to_sma20_pct+],up,0.4029
2026-07-20 15:21,AMAT,AMAT260724P00435000,0,0.267,VETO,,down,-1.0418
2026-07-20 15:21,SLB,SLB260821C00047500,0,0.453,VETO,,up,0.3333
2026-07-20 15:21,ZION,ZION261120C00075000,0,0.16,VETO,,down,-0.6205
2026-07-20 15:21,UBER,UBER260731C00075000,0,0.386,VETO,,down,-0.5583
2026-07-20 15:21,CCJ,CCJ260821P00075000,0,0.267,VETO,,down,-1.017
2026-07-20 15:21,SMMT,SMMT260724C00014500,0,0.099,VETO,,down,-0.6238
2026-07-20 15:21,XLI,XLI270115C00215000,0,0.267,VETO,,down,-0.724
2026-07-20 15:21,CVNA,CVNA260821C00088000,0,0.297,VETO,,down,-1.0702
2026-07-20 15:21,EMN,EMN260918C00080000,0,0.16,VETO,,down,-1.0789
2026-07-20 15:32,RIOT,RIOT260821P00019000,1,0.267,VETO,,down,-0.5869
2026-07-20 15:32,NOK,NOK260821C00010000,0,0.267,VETO,,up,0.2991
2026-07-20 15:32,QQQ,QQQ260720C00699000,0,0.386,VETO,,up,0.438
2026-07-20 15:32,SPY,SPY260722C00747000,0,0.453,VETO,,down,-0.5582
2026-07-20 15:32,AAL,AAL261218C00022000,0,0.267,VETO,,down,-0.9286
2026-07-20 15:32,ORCL,ORCL260724C00123000,0,0.413,VETO,,up,0.3213
2026-07-20 15:32,BMNR,BMNR260918C00018000,0,0.267,VETO,,up,0.3234
2026-07-20 15:32,PLTR,PLTR260724C00138000,0,0.453,VETO,,up,0.3743
2026-07-20 15:32,CXW,CXW260821C00032000,0,0.073,VETO,,down,-0.6217
2026-07-20 15:32,BABA,BABA260724C00126000,0,0.453,VETO,,up,0.302
2026-07-20 15:32,RIOT,RIOT260828P00014000,0,0.267,VETO,,down,-0.875
2026-07-20 15:41,CIFR,CIFR260821P00019500,1,0.386,VETO,,down,-0.6229
2026-07-20 15:41,NVDA,NVDA260722P00207500,0,0.453,VETO,,up,0.3694
2026-07-20 15:41,TLT,TLT260724C00084000,0,0.16,VETO,,down,-0.5857
2026-07-20 15:41,CIFR,CIFR260807P00015000,0,0.297,VETO,,down,-0.5909
2026-07-20 15:41,HPQ,HPQ260821P00021500,0,0.21,VETO,,down,-1.0455
2026-07-20 15:41,BABA,BABA260731C00125000,0,0.453,VETO,,down,-0.6981
2026-07-20 15:41,APLD,APLD260724C00028500,0,0.453,VETO,,up,0.4854
2026-07-20 15:41,GEHC,GEHC261016C00072500,0,0.16,VETO,,down,-0.9323
2026-07-20 15:41,CLSK,CLSK260807P00016000,0,0.21,VETO,,vertical,-0.2478
2026-07-20 15:41,YUM,YUM261016C00160000,0,0.16,VETO,,vertical,-0.1405
2026-07-20 15:51,FISV,FISV260821P00049500,1,0.21,VETO,,down,-0.7071
2026-07-20 15:51,AMZN,AMZN260724P00247500,0,0.413,VETO,,up,0.3226
2026-07-20 15:51,FISV,FISV260821P00050000,0,0.21,VETO,,vertical,-0.1963
2026-07-20 15:51,NVDA,NVDA260821P00190000,0,0.453,VETO,,vertical,-0.2304
2026-07-20 15:51,NEE,NEE260821C00087500,0,0.267,VETO,,vertical,0.0647
2026-07-20 15:51,IREN,IREN260724P00038000,0,0.267,VETO,,down,-0.5909
2026-07-20 15:51,SPCX,SPCX260724C00124000,0,0.453,VETO,,up,0.2872
2026-07-20 15:51,DIS,DIS260807C00102000,0,0.267,VETO,,down,-1.0376
2026-07-20 15:51,KWEB,KWEB261218P00024000,0,0.21,VETO,,down,-1.044
2026-07-20 15:51,ABBV,ABBV260724P00255000,0,0.267,VETO,,down,-0.5701
2026-07-20 15:51,VG,VG270115C00020000,0,0.267,VETO,,vertical,-0.1444
2026-07-20 15:51,TLT,TLT260918P00083000,0,0.16,VETO,,up,0.3073
2026-07-20 15:51,EXE,EXE260918P00080000,0,0.246,VETO,,down,-0.7
2026-07-20 15:51,SEI,SEI260821C00070000,0,0.267,VETO,,up,0.3694
2026-07-20 15:51,MSTR,MSTR260724P00097000,0,0.413,VETO,,down,-0.5839
2026-07-20 15:51,TLT,TLT261218C00083000,0,0.16,VETO,,vertical,-0.1278
2026-07-20 15:51,TLN,TLN260724C00355000,0,0.16,VETO,,down,-0.7233
2026-07-20 16:02,CSIQ,CSIQ260821C00015500,1,0.067,VETO,,down,-1.1097
2026-07-20 16:02,NVDA,NVDA260731P00200000,0,0.453,VETO,,up,0.3162
2026-07-20 16:02,KKR,KKR261218P00080000,0,0.21,VETO,,down,-1.0085
2026-07-20 16:02,MCD,MCD260724C00277500,0,0.246,VETO,,down,-0.6484
2026-07-20 16:02,CSIQ,CSIQ261120C00016000,0,0.067,VETO,,vertical,-0.381
2026-07-20 16:02,BMNR,BMNR260918C00020000,0,0.267,VETO,,vertical,-0.3386
2026-07-20 16:02,SLV,SLV261016C00054000,0,0.267,VETO,,up,0.3417
2026-07-20 16:02,LI,LI260918C00014000,0,0.099,VETO,,down,-0.5857
2026-07-20 16:02,APLD,APLD260821P00025000,0,0.453,VETO,,vertical,-0.0175
2026-07-20 16:02,CELH,CELH260821C00030000,0,0.16,VETO,,vertical,-0.4014
2026-07-20 16:02,SLV,SLV261016P00051000,0,0.267,VETO,,vertical,-0.1938
2026-07-20 16:02,SLV,SLV260821P00046000,0,0.267,VETO,,down,-0.5422
2026-07-20 16:12,POET,POET260821C00008000,1,0.21,VETO,,down,-0.5351
2026-07-20 16:12,QQQ,QQQ260821P00580000,0,0.386,VETO,,up,0.35
2026-07-20 16:12,TSLA,TSLA260720C00375000,0,0.453,VETO,,down,-0.6432
2026-07-20 16:12,IWM,IWM260730P00287000,0,0.453,VETO,,up,0.2941
2026-07-20 16:12,MU,MU260720C00910000,0,0.413,VETO,,down,-0.5642
2026-07-20 16:12,ADBE,ADBE260731C00255000,0,0.297,VETO,,down,-0.9238
2026-07-20 16:12,MRVL,MRVL260724P00185000,0,0.453,VETO,,up,0.3225
2026-07-20 16:12,PLTR,PLTR260724C00135000,0,0.453,VETO,,down,-0.6726
2026-07-20 16:12,POET,POET261120C00008000,0,0.176,VETO,,vertical,-0.2763
2026-07-20 16:12,TLT,TLT260814C00084000,0,0.16,VETO,,down,-0.9157
2026-07-20 16:12,MSTR,MSTR260724C00100000,0,0.413,VETO,,up,0.4459
2026-07-20 16:12,UPRO,UPRO260828C00155000,0,0.21,VETO,,down,-0.6714
2026-07-20 16:12,DIA,DIA260918P00480000,0,0.267,VETO,,vertical,-0.0466
2026-07-20 16:22,AMPG,AMPG260821C00006500,1,0.073,VETO,,down,-1.1048
2026-07-20 16:22,BABA,BABA260807C00130000,0,0.453,VETO,,down,-0.5143
2026-07-20 16:22,MGK,MGK260821P00087000,0,0.16,VETO,,down,-0.5947
2026-07-20 16:22,TE,TE260828C00007500,0,0.099,VETO,,down,-0.7429
2026-07-20 16:22,IWM,IWM260730P00284000,0,0.453,VETO,,up,0.3287
2026-07-20 16:22,AMD,AMD260724C00585000,0,0.413,VETO,,up,0.3203
2026-07-20 16:22,GM,GM260724C00078000,0,0.21,VETO,,up,0.288
2026-07-20 16:22,VG,VG260731C00012500,0,0.267,VETO,,up,0.3625
2026-07-20 16:22,MRVL,MRVL260821C00300000,0,0.453,VETO,,down,-0.5692
2026-07-20 16:22,NVS,NVS260821C00155000,0,0.21,VETO,,up,0.3744
2026-07-20 16:22,PLTR,PLTR260724C00140000,0,0.453,VETO,,down,-0.5912
2026-07-20 16:22,MARA,MARA260724C00012000,0,0.267,VETO,,up,0.3192
2026-07-20 16:22,CMPS,CMPS261120P00010000,0,0.099,VETO,,vertical,-0.2814
2026-07-20 16:22,AMPG,AMPG260724C00006000,0,0.073,VETO,,down,-0.6727
2026-07-20 16:22,SLV,SLV261016C00053000,0,0.267,VETO,,up,0.3013
2026-07-20 16:22,NKLR,NKLR261218C00005000,0,0.009,VETO,,down,-0.7242
2026-07-20 16:22,COIN,COIN260724C00170000,0,0.267,VETO,,up,0.6888
2026-07-20 16:22,AVAV,AVAV260731C00170000,0,0.21,VETO,,down,-0.7458
2026-07-20 16:31,ACHR,ACHR260821C00005500,1,0.21,VETO,,down,-0.5316
2026-07-20 16:31,QQQ,QQQ260720C00701000,0,0.386,VETO,,down,-0.5483
2026-07-20 16:31,SCHW,SCHW260821C00102000,0,0.267,VETO,,down,-0.5273
2026-07-20 16:31,SLV,SLV260722P00051500,0,0.267,VETO,,up,0.3359
2026-07-20 16:31,CLF,CLF260724C00009500,0,0.246,VETO,,down,-0.7381
2026-07-20 16:31,KWEB,KWEB260807C00029000,0,0.21,VETO,,down,-1.0581
2026-07-20 16:31,IBIT,IBIT270115P00031000,0,0.267,VETO,,vertical,-0.0273
2026-07-20 16:31,CXW,CXW260821P00031000,0,0.073,VETO,,down,-0.9529
2026-07-20 16:31,ACHR,ACHR280121C00007000,0,0.21,VETO,,vertical,-0.2259
2026-07-20 16:31,PRGO,PRGO260821C00010000,0,0.009,VETO,,down,-0.6367
2026-07-20 16:31,ES,ES260821P00075000,0,0.16,VETO,,down,-0.88
2026-07-20 16:31,HIMS,HIMS260821C00040000,0,0.267,VETO,,down,-0.5378
2026-07-20 16:31,JBL,JBL260724C00330000,0,0.21,VETO,,down,-0.7469
2026-07-20 16:31,DUOL,DUOL260724C00146000,0,0.16,VETO,,down,-1.024
2026-07-20 16:42,SQQQ,SQQQ260821C00043500,1,0.297,VETO,,vertical,-0.1924
2026-07-20 16:42,PG,PG260814C00152500,0,0.267,VETO,,down,-0.729
2026-07-20 16:42,IWM,IWM260731P00290000,0,0.453,VETO,,up,0.3492
2026-07-20 16:42,SPY,SPY260723P00741000,0,0.453,VETO,,up,0.4645
2026-07-20 16:42,RRC,RRC260821C00041000,0,0.118,VETO,,down,-0.71
2026-07-20 16:42,KWEB,KWEB261218C00028000,0,0.21,VETO,,down,-0.7414
2026-07-20 16:42,VSH,VSH260821C00045000,0,0.16,VETO,,vertical,-0.3164
2026-07-20 16:42,IWM,IWM260803P00280000,0,0.453,VETO,,up,0.3265
2026-07-20 16:42,QQQ,QQQ260731C00725000,0,0.386,VETO,,up,0.3032
2026-07-20 16:42,INFQ,INFQ270115C00015000,0,0.139,VETO,,down,-0.7129
2026-07-20 16:42,CCJ,CCJ260724C00085000,0,0.267,VETO,,up,0.5088
2026-07-20 16:42,RGTI,RGTI260724C00015000,0,0.386,VETO,,up,0.3889
2026-07-20 16:42,SQQQ,SQQQ260807C00050000,0,0.267,VETO,,up,0.303
2026-07-20 16:42,MXL,MXL260821C00095000,0,0.267,VETO,,up,0.3573
2026-07-20 16:51,BULL,BULL260821C00008000,1,0.16,VETO,,down,-0.6408
2026-07-20 16:51,SQQQ,SQQQ260724C00038000,0,0.267,VETO,,up,0.3653
2026-07-20 16:51,JPM,JPM260724P00335000,0,0.386,VETO,,up,0.273
2026-07-20 16:51,HPE,HPE260731P00040000,0,0.267,VETO,,down,-1.0303
2026-07-20 16:51,BABA,BABA260807C00145000,0,0.453,VETO,,down,-0.6875
2026-07-20 16:51,BULL,BULL260814C00008000,0,0.139,VETO,,down,-0.6154
2026-07-20 16:51,ENVX,ENVX260807C00005000,0,0.016,VETO,,down,-1.0143
2026-07-20 16:51,AROC,AROC261120C00040000,0,0.034,VETO,,vertical,-0.332
